;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
3434;Rust;were you looking for the bad recomentations;1091.3;1.0;0.0;9.0;19 May, 2022;False;43
3435;Rust;got killed and then called the n-word multiple times would recommend;117.2;1.0;0.0;99.0;22 May, 2022;False;68
3436;Rust;this game hurts my feelings;337.0;1.0;1.0;66.0;22 May, 2022;False;27
3438;Rust;kinda toxic ngl but other than that its good fun;61.4;1.0;0.0;11.0;19 May, 2022;False;48
3439;Rust;product received for free  amazing fun game;140.4;1.0;0.0;2.0;16 May, 2022;False;43
3441;Rust;play this game = no life;22.6;1.0;1.0;16.0;18 May, 2022;False;24
3442;Rust;i love that game very;284.1;1.0;0.0;2.0;21 May, 2022;False;21
3443;Rust;good game when your not getting door camped by a 11 year old asking for anal;87.4;1.0;0.0;14.0;19 May, 2022;False;76
3445;Rust;game fun if like to be called the n word and other stuff;37.6;1.0;1.0;2.0;20 May, 2022;False;56
3446;Rust;very nice gameplay only down point is the npc aim range and that the game is highly addictable;85.1;1.0;0.0;35.0;17 May, 2022;False;94
3449;Rust;good game;318.2;1.0;0.0;6.0;23 May, 2022;False;9
3452;Rust;pretty fun overall would recommend;177.2;1.0;0.0;11.0;21 May, 2022;False;34
3453;Rust;product received for free  this game is the best game ever 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 stars out of 10 love it keep up the work give me skin eoka;4488.6;1.0;0.0;15.0;22 May, 2022;False;238
3456;Rust;good but also not good;4638.5;1.0;0.0;51.0;22 May, 2022;False;22
3457;Rust;amazing and addicting game;1110.1;1.0;0.0;35.0;18 May, 2022;False;26
3459;Rust;if you want to throw away your whole life to be dedicated to a video game then this is the perfect game 4 u remember cheaters rarely get banned facepunch does a great job of sitting on their butts and doing nothing and oh yeah u have to be a certified racist to play this;1051.6;1.0;0.0;36.0;21 May, 2022;False;272
3460;Rust;great game to get involved into best of both worlds fps and survival great game to play with friends;61.3;1.0;0.0;28.0;17 May, 2022;False;100
3461;Rust;ttyiuftgu;32.1;1.0;0.0;12.0;21 May, 2022;False;9
3462;Rust;good game if you take the time to grind and play;236.4;1.0;0.0;15.0;19 May, 2022;False;48
3463;Rust;if its your first time playing find a low population server so you can get the feel of the game when i started it was death after death and i couldnt even put up a base now i have a footing and its only getting better love this game and absolutely recommend it to others;156.2;1.0;0.0;117.0;18 May, 2022;False;270
3466;Rust;this is a very nice rock;44.0;1.0;0.0;10.0;22 May, 2022;False;24
3467;Rust;i love this game but they dont respect nakeds so dont stay nude for long;570.9;1.0;0.0;22.0;22 May, 2022;False;72
3469;Rust;very good game;5324.8;1.0;0.0;7.0;20 May, 2022;False;14
3470;Rust;its only fun when u have a tribe of like 2-4 people then its pretty fun;40.3;1.0;0.0;6.0;20 May, 2022;False;71
3471;Rust;ok but so much of the u know like the monkeys;23.3;1.0;0.0;12.0;16 May, 2022;False;45
3474;Rust;very good;52.3;1.0;0.0;3.0;20 May, 2022;False;9
3475;Rust;it makes me cry everytime i play and i love it;2535.8;1.0;0.0;48.0;22 May, 2022;False;46
3476;Rust;catch me outside your base with a double barrel blasting old town road in voip;657.7;1.0;1.0;45.0;19 May, 2022;False;78
3477;Rust;unforgiving open world survival;1881.3;1.0;0.0;3.0;23 May, 2022;False;31
3478;Rust;ballz;141.9;1.0;1.0;8.0;18 May, 2022;False;5
3481;Rust;if you no grub then you no snowball das how game works feelsweirdman self promo i stream on twitch @ ipriorityy;884.5;1.0;0.0;25.0;16 May, 2022;False;111
3482;Rust;great game;191.9;1.0;0.0;62.0;19 May, 2022;False;10
3483;Rust;it is a fully immersive experience with something for everyone great game;56.3;1.0;0.0;2.0;20 May, 2022;False;73
3485;Rust;i like playing solo and with other people it gave me a new look at games;154.7;1.0;0.0;8.0;18 May, 2022;False;72
3486;Rust;i shot racists;30.9;1.0;0.0;3.0;21 May, 2022;False;14
3487;Rust;fun game;253.9;1.0;0.0;9.0;17 May, 2022;False;8
3489;Rust;amazing;95.6;1.0;0.0;87.0;17 May, 2022;False;7
3492;Rust;i had rocks thrown at my head by random naked people screaming racial slurs 10/10 would play again;292.2;1.0;0.0;2.0;18 May, 2022;False;98
3493;Rust;good game easy to be racist and love that;0.5;1.0;0.0;10.0;22 May, 2022;False;41
3494;Rust;fun game;1513.9;1.0;0.0;14.0;22 May, 2022;False;8
3495;Rust;true thats true yeah thats true and thats true;113.4;1.0;0.0;12.0;16 May, 2022;False;46
3496;Rust;its ok ig;1799.8;1.0;0.0;97.0;21 May, 2022;False;9
3497;Rust;very good game;149.4;1.0;1.0;2.0;22 May, 2022;False;14
3498;Rust;very good;1155.4;1.0;1.0;10.0;20 May, 2022;False;9
3499;Rust;it was very fun to play;25.6;1.0;1.0;4.0;19 May, 2022;False;23
3500;Rust;product received for free  great game if u have a team of 4 or more;2315.9;1.0;0.0;14.0;16 May, 2022;False;67
3501;Rust;love the game;260.6;1.0;0.0;6.0;18 May, 2022;False;13
3502;Rust;big gaming small gigabyte big feature;5.6;1.0;0.0;31.0;22 May, 2022;False;37
3503;Rust;bread;208.5;1.0;0.0;10.0;20 May, 2022;False;5
3504;Rust;amzing game it exlent for new players;282.6;1.0;1.0;30.0;20 May, 2022;False;37
3505;Rust;adam u should probably get this game;184.9;1.0;0.0;27.0;20 May, 2022;False;36
3506;Rust;love this game better on pc than console;282.4;1.0;0.0;2.0;23 May, 2022;False;40
3507;Rust;its fun if you know how to play;112.5;1.0;0.0;5.0;20 May, 2022;False;31
3508;Rust;i like;233.4;1.0;0.0;2.0;22 May, 2022;False;6
3509;Rust;its fun;106.2;1.0;0.0;13.0;22 May, 2022;False;7
3510;Rust;looks amazing after the latest update only 20 hours in ad totally hooked only played solo yet and have found many servers that are comfortable for new players;47.2;1.0;0.0;232.0;17 May, 2022;False;158
3511;Rust;awesome pastime;118.5;1.0;0.0;12.0;21 May, 2022;False;15
3512;Rust;very nice and cool but too many racist ppl;749.5;1.0;1.0;2.0;16 May, 2022;False;42
3513;Rust;rust is life;1158.2;1.0;0.0;69.0;21 May, 2022;False;12
3514;Rust;dope game;83.4;1.0;0.0;4.0;19 May, 2022;False;9
3515;Rust;dgdgdg;217.3;1.0;0.0;7.0;18 May, 2022;False;6
3516;Rust;product received for free  it is good;188.3;1.0;0.0;2.0;18 May, 2022;False;37
3518;Rust;exactly the same thing as cocaine as addictive and will ruin your life the same way;282.8;1.0;0.0;12.0;16 May, 2022;False;84
3519;Rust;nice af;129.4;1.0;0.0;3.0;22 May, 2022;False;7
3520;Rust;it good;3085.5;1.0;0.0;8.0;21 May, 2022;False;7
3521;Rust;67d95ed;51.9;1.0;0.0;5.0;22 May, 2022;False;7
3522;Rust;dont get addicted if you want to have a life;431.0;1.0;0.0;3.0;18 May, 2022;False;45
3523;Rust;amazing;46.6;1.0;0.0;2.0;18 May, 2022;False;7
3524;Rust;yes very good;10.3;1.0;0.0;7.0;22 May, 2022;False;13
3528;Rust;honestly very fun game only with friends tho if you dont have friends that are willing to play rust with u the game gets boring quick but overall its a amazing game for the summer time because if u wanna get far u need time to play a game;449.2;1.0;0.0;3.0;17 May, 2022;False;238
3529;Rust;good game i have never wanted to unistall whenever im playing cause its so much fun;45.0;1.0;0.0;11.0;16 May, 2022;False;83
3530;Rust;addicting af but hella fun ps dont be toxic;1069.7;1.0;0.0;22.0;16 May, 2022;False;44
3531;Rust;very fun;219.4;1.0;0.0;25.0;20 May, 2022;False;8
3532;Rust;i drowned two people on an oil rig then stripped them of all their clothing and loot then i went home and played rust 10/10;6.4;1.0;0.0;43.0;22 May, 2022;False;123
3533;Rust;after almost 17k hours on rust it turned me into a racist loot goblin without a social life family-friendly game;1641.2;1.0;0.0;94.0;18 May, 2022;False;112
3535;Rust;dont play unless you wanna devote your whole life forget your friends family and everything you ever loved behind;985.1;1.0;0.0;149.0;21 May, 2022;False;113
3536;Rust;scary;5.1;1.0;0.0;25.0;16 May, 2022;False;5
3537;Rust;w game w game w mp5 spray;462.9;1.0;0.0;6.0;20 May, 2022;False;25
3538;Rust;product received for free  the 15 minutes of loading in is worth it or thats just my pc all in all great game im addicted;46.0;1.0;0.0;2.0;22 May, 2022;False;121
3539;Rust;good game with friends;20.1;1.0;0.0;92.0;22 May, 2022;False;22
3540;Rust;i used to be a good person now i am racist homophobic and sexist 10/10;1121.9;1.0;1.0;4.0;21 May, 2022;False;70
3541;Rust;got 2 hours on ukn now im a god i r8 8/8;973.4;1.0;0.0;127.0;16 May, 2022;False;40
3542;Rust;its a very inspiring game ive had many memorable experiences playing this definitely a must-play;474.2;1.0;0.0;40.0;22 May, 2022;False;96
3543;Rust;daddy;221.2;1.0;0.0;29.0;16 May, 2022;False;5
3545;Rust;good game;325.9;1.0;0.0;53.0;16 May, 2022;False;9
3547;Rust;it is just an amazing game there is nothing like it;205.0;1.0;0.0;17.0;21 May, 2022;False;51
3550;Rust;nice game;444.5;1.0;1.0;7.0;18 May, 2022;False;9
3551;Rust;ok i came from console and this rust is 1000000000x better;23.6;1.0;1.0;2.0;19 May, 2022;False;58
3552;Rust;do not play this game;1425.8;1.0;0.0;34.0;18 May, 2022;False;21
3554;Rust;product received for free  10/10 door camp grub 4 life;794.1;1.0;1.0;6.0;16 May, 2022;False;54
3555;Rust;i have to make the review now or else it isnt funny  the game sucks;436.6;1.0;0.0;25.0;16 May, 2022;False;67
3556;Rust;real nice game;112.4;1.0;0.0;5.0;16 May, 2022;False;14
3557;Rust;good game for play to night;104.2;1.0;0.0;40.0;18 May, 2022;False;27
3558;Rust;penis;372.5;1.0;1.0;3.0;20 May, 2022;False;5
3559;Rust;very good very nice;374.6;1.0;0.0;28.0;16 May, 2022;False;19
3560;Rust;im a simple man i spawn i hit a tree i get tools then get killed by a random naked woman with a spear 12/10 would suffer this pain again;1459.7;1.0;0.0;22.0;17 May, 2022;False;136
3562;Rust;if you like constantly being raided this is the game for you with determination you too can raid other peoples bases one day;83.0;1.0;0.0;35.0;22 May, 2022;False;124
3563;Rust;savas;3317.0;1.0;0.0;51.0;19 May, 2022;False;5
3567;Rust;i love my base  time to hop of the server  time to hop on the server  wheres my base;109.2;1.0;0.0;24.0;19 May, 2022;False;84
3568;Rust;just got this game hope its good1;1003.7;1.0;0.0;31.0;22 May, 2022;False;33
3569;Rust;pvp servers are fun but kind of a grind but if you want an amazing experience pve servers is more fun if you are a new player start with pve servers and then play pvp you will enjoy pve better the community servers are amazing  i recommend rust if you just want to vibe and play pve servers if you want to be competitive hardcore player go pvp servers options are many;74.1;1.0;1.0;12.0;19 May, 2022;False;368
3570;Rust;wake up on a beach little timmy yells slurs at you kills you whilst tapping ak repeat;724.0;1.0;0.0;13.0;21 May, 2022;False;85
3571;Rust;door camp fun;61.3;1.0;1.0;78.0;17 May, 2022;False;13
3572;Rust;its fun;72.9;1.0;0.0;3.0;18 May, 2022;False;7
3573;Rust;rasist/homophobic slurs shouted every day and i love it;327.0;1.0;2.0;21.0;18 May, 2022;False;55
3574;Rust;if you hate urself this is the game for you;1404.5;1.0;0.0;104.0;16 May, 2022;False;43
3575;Rust;got raided cried;290.4;1.0;1.0;2.0;19 May, 2022;False;16
3576;Rust;you will know how society really is;325.5;1.0;0.0;80.0;19 May, 2022;False;36
3577;Rust;best game of all time literally so much fun;1034.9;1.0;0.0;20.0;18 May, 2022;False;43
3578;Rust;its one of my favorite games toxic but great;1963.0;1.0;0.0;28.0;22 May, 2022;False;44
3579;Rust;its amazing;163.7;1.0;0.0;2.0;20 May, 2022;False;11
3580;Rust;dont install i now i can spray an ak but have no women;533.4;1.0;0.0;8.0;18 May, 2022;False;54
3582;Rust;good game;21.5;1.0;0.0;11.0;23 May, 2022;False;9
3584;Rust;nice big ballo game;26.7;1.0;0.0;5.0;18 May, 2022;False;19
3585;Rust;this game is quite stinky;446.7;1.0;0.0;3.0;19 May, 2022;False;25
3586;Rust;i shot people with my ak then went and played rust and shot people with my ak;1216.7;1.0;0.0;10.0;16 May, 2022;False;77
3587;Rust;games pretty fun you never get good you just suck less;682.9;1.0;0.0;17.0;18 May, 2022;False;54
3589;Rust;fun violent love the toxicity;19.5;1.0;0.0;10.0;21 May, 2022;False;29
3590;Rust;very good;268.9;1.0;0.0;19.0;21 May, 2022;False;9
3592;Rust;brill game shame about toxic players;38.9;1.0;0.0;2.0;22 May, 2022;False;36
3593;Rust;fun but toxic but still fun;457.1;1.0;0.0;14.0;16 May, 2022;False;27
3594;Rust;its so good but dont be 4 if your going to play its i good game ive played for 136 hours;167.9;1.0;0.0;3.0;16 May, 2022;False;88
3596;Rust;1010 would get raided again;400.1;1.0;0.0;3.0;18 May, 2022;False;27
3597;Rust;a very good game kinda boring playing alone but still a really good game;45.3;1.0;0.0;2.0;20 May, 2022;False;72
3598;Rust;bad game;24.9;1.0;0.0;23.0;22 May, 2022;False;8
3599;Rust;there are many rasicts;75.7;1.0;0.0;9.0;20 May, 2022;False;22
3600;Rust;its vary cool but hard;1011.4;1.0;1.0;15.0;17 May, 2022;False;22
3601;Rust;best game i have ever played;592.0;1.0;0.0;14.0;19 May, 2022;False;28
3602;Rust;yo can somone fix the anti cheat im banned perm;4.5;1.0;0.0;10.0;19 May, 2022;False;47
3604;Rust;i feel like a neck beard this game is really time consuming;107.5;1.0;0.0;14.0;22 May, 2022;False;59
3605;Rust;im more addicted to this game then a homeless dude is to meth;307.6;1.0;0.0;4.0;19 May, 2022;False;61
3607;Rust;be prepared to never sleep lol;1522.8;1.0;0.0;3.0;22 May, 2022;False;30
3609;Rust;addicting;171.7;1.0;0.0;23.0;21 May, 2022;False;9
3610;Rust;i like it but doesnt go well everytime;189.4;1.0;0.0;2.0;16 May, 2022;False;38
3611;Rust;awsome;492.2;1.0;0.0;14.0;18 May, 2022;False;6
3612;Rust;im addicted;494.5;1.0;1.0;2.0;21 May, 2022;False;11
3614;Rust;gd game;397.7;1.0;0.0;27.0;20 May, 2022;False;7
3616;Rust;good game;27.6;1.0;1.0;10.0;23 May, 2022;False;9
3617;Rust;very fun but not for casual players like dedecaited gamers only;28.8;1.0;0.0;109.0;17 May, 2022;False;63
3620;Rust;i hate this game until i dont and its my favorite game;400.7;1.0;0.0;70.0;19 May, 2022;False;54
3624;Rust;best game of all time;22.9;1.0;0.0;2.0;23 May, 2022;False;21
3625;Rust;really fun;17.2;1.0;0.0;7.0;20 May, 2022;False;10
3626;Rust;its a really good game;17.4;1.0;0.0;3.0;22 May, 2022;False;22
3627;Rust;wake up with a rock notice someone right by me i say hi the human bashes me death with a rock  wake up with a rock notice someone right by me i say hi the human bashes me death with a rock  wake up with a rock notice someone right by me i say hi the human bashes me death with a rock wake up with a rock notice someone right by me i say hi the human bashes me death with a rock wake up with a rock notice someone right by me i say hi the human bashes me death with a rock;64.8;1.0;0.0;4.0;19 May, 2022;False;471
3628;Rust;sooooo gooooodddd;532.8;1.0;0.0;19.0;22 May, 2022;False;17
3629;Rust;its a good game but be prepared for long waiting times if u have a lower end pc and be ready for racial slurs if you get to even load in;5.7;1.0;0.0;2.0;16 May, 2022;False;136
3630;Rust;this game is very good and fun if you like intense/relaxing survival games;50.1;1.0;0.0;8.0;23 May, 2022;False;74
3631;Rust;product received for free  this game is amazing;2917.8;1.0;1.0;28.0;19 May, 2022;False;47
3632;Rust;good game;391.9;1.0;0.0;5.0;20 May, 2022;False;9
3634;Rust;love and hate relationship 100%;2827.9;1.0;1.0;18.0;18 May, 2022;False;31
3635;Rust;good times meet new people create big clans and dominate or get murdered every 3 seconds and rage quit and then come back 30 mins later and do it again;1058.6;1.0;0.0;87.0;22 May, 2022;False;151
3636;Rust;qwerty;12.3;1.0;0.0;2.0;22 May, 2022;False;6
3637;Rust;very fun to play with friends takes alot of skill and practice;16.9;1.0;0.0;2.0;22 May, 2022;False;62
3638;Rust;huge time sink but its a lot of fun when youre a kid;508.3;1.0;0.0;49.0;16 May, 2022;False;52
3639;Rust;nice - 1;108.4;1.0;0.0;24.0;20 May, 2022;False;8
3640;Rust;a annoying people always strip i of garments but is a very good a game yes;53.2;1.0;0.0;23.0;17 May, 2022;False;74
3641;Rust;evry one is verry nice and there is a small bug that dosent let you reload your guns but other than that its 10/10;137.2;1.0;0.0;2.0;16 May, 2022;False;114
3642;Rust;product received for free  i found an ak-47 before i found food i felt like a child in congo;1089.5;1.0;0.0;44.0;18 May, 2022;False;92
3643;Rust;i like men;262.4;1.0;0.0;48.0;21 May, 2022;False;10
3645;Rust;toxic;33.3;1.0;0.0;6.0;21 May, 2022;False;5
3646;Rust;very unique game and very good graphics;44.8;1.0;0.0;6.0;20 May, 2022;False;39
3647;Rust;game good but good game not always good game if game gooder game good is game good;89.2;1.0;0.0;7.0;21 May, 2022;False;82
3648;Rust;good game;189.4;1.0;1.0;8.0;20 May, 2022;False;9
3649;Rust;be me  gets kidnaped by taliban almost happend to me in rust;343.3;1.0;0.0;4.0;17 May, 2022;False;60
3651;Rust;good game;30.4;1.0;0.0;10.0;16 May, 2022;False;9
3652;Rust;product received for free  rust makes you want to brake your pc in a million pieces highly recommend you to play it sometime;486.7;1.0;0.0;85.0;20 May, 2022;False;124
3653;Rust;you spawn in on a beach big rock smack tree get wood kind of game youll get clapped by a racist 12 year old you could be that 12 year old you are that 12 year old arent you;1555.5;1.0;0.0;18.0;20 May, 2022;False;172
3655;Rust;good game;61.7;1.0;0.0;39.0;17 May, 2022;False;9
3657;Rust;it looks boring but its fun to actually play just like soccer;15.6;1.0;0.0;31.0;22 May, 2022;False;61
3658;Rust;lick my butthole;185.9;1.0;0.0;2.0;16 May, 2022;False;16
3659;Rust;after 5 months getting back to this i can only say youll get all fun and stressful situations but the old school mood is gone actually playing all day and night worried about getting raided also about servers good servers just died they just disappeared sadly this game will die if they update recoils and change it forever  thats all i can say;822.9;1.0;0.0;31.0;18 May, 2022;False;344
3660;Rust;died rolled up and cried;45.9;1.0;0.0;17.0;17 May, 2022;False;24
3661;Rust;so far this games fun and ive been getting barely any sleep 10/10;55.3;1.0;1.0;28.0;22 May, 2022;False;65
3663;Rust;the bees knees the best mmo since ultima online;1192.5;1.0;0.0;153.0;17 May, 2022;False;47
3664;Rust;game is broken but we have ziplines;5772.1;1.0;0.0;34.0;21 May, 2022;False;35
3665;Rust;if you hate yourself this game is for you;29.6;1.0;0.0;21.0;19 May, 2022;False;41
3666;Rust;i played console rust for over 7 months and now that i have a gaming laptop i can say that pc rust is alot better of a game more to do and better graphics even if you dont have the top of the line pc;47.3;1.0;0.0;2.0;16 May, 2022;False;199
3667;Rust;i love when i get shot by a dude in a corner every time i got to supermarket gawddammit;139.6;1.0;1.0;13.0;23 May, 2022;False;87
3669;Rust;pain+prim locked+door camp+roof camp+no furnace+no scrap+racism+ggez+offlined+grubed+bag fummbled+back to the beach+drip be atrocious;104.8;1.0;0.0;38.0;16 May, 2022;False;133
3670;Rust;played 1 hour now im racist;8.6;1.0;0.0;7.0;18 May, 2022;False;27
3671;Rust;very racist game;19.4;1.0;0.0;23.0;20 May, 2022;False;16
3672;Rust;i love riding a traing with an m249 and a rocket launcher raiding any base i come across along the railroad;514.2;1.0;0.0;52.0;18 May, 2022;False;107
3674;Rust;if you want t;157.5;1.0;0.0;8.0;18 May, 2022;False;13
3675;Rust;very good;488.3;1.0;1.0;2.0;22 May, 2022;False;9
3676;Rust;fun sometimes;2834.7;1.0;0.0;33.0;18 May, 2022;False;13
3678;Rust;its good 10/10;59.6;1.0;0.0;2.0;17 May, 2022;False;14
3680;Rust;this is a game that i love to hate i can see myself playing thousnads of hours but somehow i cant tolerate more than 30 mins at a time with constantly being murdered;52.0;1.0;1.0;158.0;16 May, 2022;False;165
3683;Rust;this game is fun if you like base building and pvp give this game a try;93.8;1.0;0.0;14.0;16 May, 2022;False;71
3684;Rust;murdered naked people i enjoyed hearing their screams;54.0;1.0;1.0;63.0;20 May, 2022;False;53
3685;Rust;i spawned and now im a slave made to dance;35.4;1.0;0.0;18.0;19 May, 2022;False;42
3686;Rust;love the open world feel pvp is stressful which is fun too its a challenging game which i enjoyed imagine battle royale minecraft but the best part is you can choose non-pvp servers too if you just want the minecraft feel without the fighting the music and ambient noise is both immersive and suspenseful at times which adds to the experience only downside to the game is that the servers reset periodically which means you lose your progress even on casual non-pvp servers;82.0;1.0;0.0;29.0;19 May, 2022;False;473
3687;Rust;amazing game;483.6;1.0;0.0;2.0;21 May, 2022;False;12
3689;Rust;it gud;57.6;1.0;0.0;54.0;20 May, 2022;False;6
3690;Rust;gud game;52.7;1.0;0.0;7.0;16 May, 2022;False;8
3691;Rust;very racist 10/10;118.7;1.0;0.0;19.0;18 May, 2022;False;17
3692;Rust;i got guns but i starved;219.9;1.0;0.0;50.0;19 May, 2022;False;24
3693;Rust;product received for free  it good;377.2;1.0;0.0;10.0;18 May, 2022;False;35
3695;Rust;good game some players can be toxic but overall good community;27.3;1.0;0.0;6.0;20 May, 2022;False;62
3696;Rust;big nigerian smegma balls;1818.2;1.0;0.0;2.0;16 May, 2022;False;25
3697;Rust;great game its difficult if your solo- try to find friends to play with #skins4wins;272.4;1.0;0.0;14.0;19 May, 2022;False;83
3698;Rust;yes this is rust you have seen some youtube videos about this game and now you wanna play right i will say that you dont need to trust people that are playing this game dont do that trust me;1829.0;1.0;0.0;6.0;18 May, 2022;False;190
3700;Rust;idk tbh i wasted 54 hours of my life playing this game;54.8;1.0;0.0;38.0;23 May, 2022;False;54
3701;Rust;good game;472.0;1.0;0.0;8.0;16 May, 2022;False;9
3702;Rust;awesome fun game you can play for thousands of hours and the fun never stops like the energizer bunny if u enjoy building or griefing is the name of the game for you or you love to farm and make your own farm you can do it all just becareful there is toxic kids but theres also adults whom play also so all ages can rejoice i hope to see you in game well probably not im a pvper;643.4;1.0;0.0;39.0;16 May, 2022;False;378
3704;Rust;is gud;155.6;1.0;0.0;17.0;18 May, 2022;False;6
3707;Rust;woke up thought ima watch rust gets interested and spends 5 hours watching spends 3499 on the game loads in and a tribe screaming the n word tells me to follow which i did all 4 of these great men say do you want to be a n word i said yes whats the worse that could happen they give me a rock and some wood and told me to build a base then proceeds to shoot me while zig zagging i die and they proceed to t-bag me   10/10 enjoyed my first 4 hours of rust;36.3;1.0;0.0;9.0;18 May, 2022;False;454
3710;Rust;additive and fun;366.4;1.0;0.0;4.0;16 May, 2022;False;16
3712;Rust;nice game;244.7;1.0;0.0;3.0;20 May, 2022;False;9
3713;Rust;rust is a great game with much to learn its fun with friends challenging but it is also unfair and thats just how it is not say dont get it just dont get the game and expect that your going to get in fair fights d great game tho;773.3;1.0;0.0;119.0;16 May, 2022;False;228
3714;Rust;rust is a very fun fps/survival game i recommend it if you got lots of time to play and make sure your pc can run it;1092.3;1.0;0.0;8.0;18 May, 2022;False;116
3715;Rust;good stuff dude;1065.3;1.0;1.0;39.0;16 May, 2022;False;15
3717;Rust;2nd best game ever;1488.8;1.0;0.0;3.0;18 May, 2022;False;18
3718;Rust;scripter;153.5;1.0;0.0;6.0;21 May, 2022;False;8
3719;Rust;penis;265.9;1.0;1.0;23.0;22 May, 2022;False;5
3721;Rust;lmb on top;6186.8;1.0;0.0;35.0;22 May, 2022;False;10
3722;Rust;ye ye;1573.3;1.0;0.0;11.0;17 May, 2022;False;5
3723;Rust;1491 hours and all of them i played with less then 30 fps 11/10 will keep playing until i crash again;1499.6;1.0;0.0;9.0;21 May, 2022;False;101
3725;Rust;idk kinda iffi;121.4;1.0;0.0;7.0;19 May, 2022;False;14
3726;Rust;awesome;372.9;1.0;0.0;8.0;16 May, 2022;False;7
3727;Rust;dgjhdfh;39.8;1.0;1.0;4.0;23 May, 2022;False;7
3728;Rust;ez dubs games easy as hell purshace it know;270.9;1.0;0.0;5.0;18 May, 2022;False;43
3730;Rust;as someone who has fought in the gulf war this game give me the good old ptsd flashbacks i play this game to get myself into the mood to hit my wife and slap my sons ass with my leather belt all in all 75/10;314.9;1.0;13.0;46.0;17 May, 2022;False;207
3731;Rust;product received for free  this is a mature and adult content game would recommend it for adult gamers frustrating maddening and rage-inducing while fun and interesting the building and functional detail of the game is amazing the individual player avatar animations could use some work they are very basic and there is no ability to lay prone;783.2;1.0;0.0;122.0;21 May, 2022;False;343
3732;Rust;everything;74.7;1.0;0.0;9.0;19 May, 2022;False;10
3733;Rust;every good but the people are racise;103.6;1.0;0.0;46.0;17 May, 2022;False;36
3734;Rust;brrrrrrr;1627.8;1.0;0.0;57.0;18 May, 2022;False;8
3735;Rust;game is fun will make you pop a blood vessel at times but its always new learn the system and youll have fun make friends and it gets better;260.8;1.0;0.0;37.0;18 May, 2022;False;140
3736;Rust;this game is the most exhilarating game ever;50.7;1.0;0.0;2.0;18 May, 2022;False;44
3738;Rust;very good very nice;1045.0;1.0;0.0;43.0;19 May, 2022;False;19
3739;Rust;super fun;1005.9;1.0;0.0;2.0;20 May, 2022;False;9
3740;Rust;i absolutely recommend playing this game if youre still deciding if you should or not is the game super toxic yes are you going to get door camped yes will large teams roll you as a solo player without a second though absolutely  rust is a love hate relationship when youre having a good wipe its amazing when youre off to a bad start and can be a long up hill struggle but play it anyway its worth it;951.8;1.0;0.0;62.0;17 May, 2022;False;401
3741;Rust;decent;861.8;1.0;0.0;80.0;16 May, 2022;False;6
3742;Rust;ist so good;88.2;1.0;0.0;2.0;22 May, 2022;False;11
3743;Rust;i recommend this game;217.9;1.0;0.0;5.0;17 May, 2022;False;21
3745;Rust;good very racicst;819.5;1.0;1.0;6.0;23 May, 2022;False;17
3747;Rust;pls buy i am now gay and racist due to this game;772.3;1.0;0.0;82.0;18 May, 2022;False;48
3749;Rust;it is a fun game to grind with friends;3.2;1.0;0.0;3.0;18 May, 2022;False;38
3750;Rust;wake up on a beach some dude with a ak looks at me tells me im his slave i make a eoka kill him get his ak then i see a naked i go up to him i tell him hes my slave then he pulls out a eoka and kills me;1100.3;1.0;0.0;2.0;16 May, 2022;False;202
3751;Rust;funni arab man kill you with rock;139.6;1.0;0.0;25.0;22 May, 2022;False;33
3753;Rust;it is stinky;231.3;1.0;0.0;33.0;21 May, 2022;False;12
3755;Rust;worst game ever;97.5;1.0;0.0;4.0;23 May, 2022;False;15
3756;Rust;this game is awesome the first 800 of my hours were brutal but now that i can make plays and enjoy the game this is the best 40 dollars ive spent on a video game open world survival of the fittest pvp roleplay rust has it all;1235.1;1.0;0.0;4.0;18 May, 2022;False;226
3757;Rust;just yes;748.5;1.0;0.0;167.0;18 May, 2022;False;8
3758;Rust;so good like alfed;25.0;1.0;0.0;8.0;17 May, 2022;False;18
3759;Rust;good stuff;238.6;1.0;0.0;20.0;19 May, 2022;False;10
3760;Rust;much good;604.5;1.0;1.0;66.0;17 May, 2022;False;9
3761;Rust;brill wee game;567.0;1.0;0.0;2.0;17 May, 2022;False;14
3762;Rust;first you learn how to use a rock then you lose at this spinny wheel game and then you get bored so you inside some 10 year olds 10/10 recommend;424.2;1.0;0.0;152.0;21 May, 2022;False;144
3763;Rust;very good game spawn with rock kill naked buy rust do it again;655.2;1.0;0.0;4.0;19 May, 2022;False;62
3764;Rust;never get sick of it great time playing always sometimes u will counter some toxic people but its fine;1346.7;1.0;0.0;4.0;18 May, 2022;False;102
3765;Rust;best game of my life prob lost my life to this game tho;3107.7;1.0;0.0;70.0;17 May, 2022;False;55
3766;Rust;aaaaaaaaaaaaaaaaaaaaaaaaaaa;19.9;1.0;0.0;12.0;17 May, 2022;False;27
3767;Rust;omg so fun game;957.4;1.0;1.0;2.0;23 May, 2022;False;15
3768;Rust;gud gayme;33.6;1.0;0.0;2.0;18 May, 2022;False;9
3769;Rust;uuuji;153.9;1.0;0.0;4.0;19 May, 2022;False;5
