;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
1719;Counter-Strike: Global Offensive;Best game;30.9;1.0;1.0;2.0;21 May, 2022;False;9
1720;Counter-Strike: Global Offensive;Classic;62.6;1.0;0.0;13.0;23 May, 2022;False;7
1721;Counter-Strike: Global Offensive;good game;33.3;1.0;0.0;2.0;23 May, 2022;False;9
1722;Counter-Strike: Global Offensive;OOGOASMA GJHSJCHUCAKALA OOOO OOO AHHHHHH UUHHHH HMNNNNHHHHHHHHHHH;6.9;1.0;0.0;65.0;20 May, 2022;False;65
1724;Counter-Strike: Global Offensive;Product received for free  good game;1394.1;1.0;0.0;2.0;19 May, 2022;False;36
1725;Counter-Strike: Global Offensive;love this game;37.9;1.0;0.0;3.0;20 May, 2022;False;14
1727;Counter-Strike: Global Offensive;best game;93.0;1.0;1.0;1.0;18 May, 2022;False;9
1729;Counter-Strike: Global Offensive;berserker;520.0;1.0;0.0;82.0;22 May, 2022;False;9
1730;Counter-Strike: Global Offensive;Pew pew good game;16.6;1.0;0.0;1.0;19 May, 2022;False;17
1731;Counter-Strike: Global Offensive;pretty cool;917.0;1.0;0.0;1.0;22 May, 2022;False;11
1732;Counter-Strike: Global Offensive;very god game;585.8;1.0;0.0;10.0;22 May, 2022;False;13
1733;Counter-Strike: Global Offensive;always win sometimes lose;1307.8;1.0;0.0;163.0;19 May, 2022;False;25
1735;Counter-Strike: Global Offensive;Mmmmm;921.4;1.0;0.0;17.0;17 May, 2022;False;5
1736;Counter-Strike: Global Offensive;Classic;282.9;1.0;0.0;1.0;17 May, 2022;False;7
1737;Counter-Strike: Global Offensive;Eh the game aint that bad just need to learn Russian  Some tips Davai davai Rush B PIderas syka blyat Idi na hui Yobani v rot na hui  You are going to have very good experience with that game by committing war crimes Dust 2 as your tmate will want to  everybody from your family even the dead people plus the floor  Gbye and gl out there;583.9;1.0;0.0;8.0;16 May, 2022;False;337
1738;Counter-Strike: Global Offensive;u r all gays peder;121.3;1.0;0.0;2.0;16 May, 2022;False;18
1741;Counter-Strike: Global Offensive;Good game;435.0;1.0;0.0;3.0;18 May, 2022;False;9
1742;Counter-Strike: Global Offensive;its good;37.1;1.0;0.0;7.0;21 May, 2022;False;8
1743;Counter-Strike: Global Offensive;I stand still for a minute fine Take one step Sniped;1.9;1.0;0.0;18.0;20 May, 2022;False;52
1744;Counter-Strike: Global Offensive;One of the best FPS games of all time No gimmicks no heroes no champions Just grab your guns and go;1553.0;1.0;0.0;30.0;18 May, 2022;False;99
1745;Counter-Strike: Global Offensive;cool ;21.7;1.0;0.0;2.0;22 May, 2022;False;5
1748;Counter-Strike: Global Offensive;this is a very goood game;13.2;1.0;0.0;1.0;23 May, 2022;False;25
1749;Counter-Strike: Global Offensive;I want to kill myself after a comp match with GEs;159.3;1.0;0.0;29.0;17 May, 2022;False;49
1750;Counter-Strike: Global Offensive;its really good;63.8;1.0;0.0;0.0;21 May, 2022;False;15
1752;Counter-Strike: Global Offensive;good ;62.6;1.0;0.0;11.0;22 May, 2022;False;5
1753;Counter-Strike: Global Offensive;hmm old game good;641.0;1.0;0.0;39.0;20 May, 2022;False;17
1754;Counter-Strike: Global Offensive;Good game;63.8;1.0;0.0;3.0;20 May, 2022;False;9
1755;Counter-Strike: Global Offensive;C o u n t e r S t r i k e;7.4;1.0;0.0;11.0;19 May, 2022;False;25
1757;Counter-Strike: Global Offensive;nothing can beat the god of tactical fps game;2123.6;1.0;0.0;25.0;22 May, 2022;False;45
1759;Counter-Strike: Global Offensive;Grew up on the Legendary CS15 then CS16 came then the CSSource came which was a huge miss but CSGO was definately a step in the right direction It isnt as snappy and sharp as the 16 was probably not achievable any more but it is up there at the top when it comes to play-ability and the overall gameplay experience  Apart for the inevitable cheater problem despite VAC doing it best it is a fun well balanced multiplayer game which I love to play and I encourage you to play too;101.3;1.0;0.0;1.0;22 May, 2022;False;478
1760;Counter-Strike: Global Offensive;Mute all and play like an NPC;2689.8;1.0;0.0;108.0;19 May, 2022;False;29
1761;Counter-Strike: Global Offensive;good game anti cheat could be better;35.3;1.0;1.0;20.0;18 May, 2022;False;36
1762;Counter-Strike: Global Offensive;Yes it good game would reccomend;19.7;1.0;0.0;5.0;16 May, 2022;False;32
1763;Counter-Strike: Global Offensive;i  hate this game but its so fun;4.5;1.0;0.0;10.0;23 May, 2022;False;32
1764;Counter-Strike: Global Offensive;best game ever;851.0;1.0;2.0;14.0;19 May, 2022;False;14
1766;Counter-Strike: Global Offensive;Its a fun game once you find the right friend group to  around with My advice dont play too serious have fun   also dont buy prime your skill level will be to low and u will rage that you keep dying over and over again I recommend grinding get good at the game and have fun in casual ^_^;412.4;1.0;0.0;25.0;18 May, 2022;False;287
1767;Counter-Strike: Global Offensive;game fun;3.3;1.0;0.0;5.0;19 May, 2022;False;8
1768;Counter-Strike: Global Offensive;nu ma mai joc;861.7;1.0;0.0;7.0;16 May, 2022;False;13
1769;Counter-Strike: Global Offensive;needs a better anti cheat nut still fun to play;1181.0;1.0;0.0;24.0;21 May, 2022;False;47
1770;Counter-Strike: Global Offensive;its a fun game and no hackers;10.9;1.0;1.0;5.0;21 May, 2022;False;29
1771;Counter-Strike: Global Offensive;This is game is a must play for all FPS lovers;227.9;1.0;0.0;2.0;21 May, 2022;False;46
1772;Counter-Strike: Global Offensive;https//youtube/Bo6sFicXRKE;121.6;1.0;0.0;43.0;19 May, 2022;False;26
1773;Counter-Strike: Global Offensive;might need to grind this games to getting more badges more sell for gun in my invertory;12.1;1.0;0.0;290.0;19 May, 2022;False;87
1774;Counter-Strike: Global Offensive;i lover;8.8;1.0;0.0;14.0;18 May, 2022;False;7
1775;Counter-Strike: Global Offensive;If you hate your life enough you might find this game interesting;348.8;1.0;0.0;4.0;16 May, 2022;False;65
1776;Counter-Strike: Global Offensive;+ game gabeN;4221.3;1.0;0.0;1.0;17 May, 2022;False;12
1777;Counter-Strike: Global Offensive;sa ma cac in cs global vostru muie la ratati cu codurile voastre;297.4;1.0;0.0;8.0;22 May, 2022;False;64
1778;Counter-Strike: Global Offensive;nes pisk nx;968.4;1.0;0.0;4.0;16 May, 2022;False;11
1780;Counter-Strike: Global Offensive;better than i thought;1.4;1.0;0.0;11.0;16 May, 2022;False;21
1783;Counter-Strike: Global Offensive;Love the Russians in the voice chat;73.3;1.0;0.0;20.0;16 May, 2022;False;35
1784;Counter-Strike: Global Offensive;16 forever but this will do;84.2;1.0;0.0;23.0;19 May, 2022;False;27
1785;Counter-Strike: Global Offensive;I like it ;1234.1;1.0;0.0;1.0;17 May, 2022;False;10
1786;Counter-Strike: Global Offensive;Fun for the whole family  SSG FTW;387.7;1.0;0.0;179.0;16 May, 2022;False;33
1787;Counter-Strike: Global Offensive;sussy like deez nuts;76.5;1.0;0.0;2.0;22 May, 2022;False;20
1788;Counter-Strike: Global Offensive;GIVE ME HOYAA;5.6;1.0;0.0;8.0;21 May, 2022;False;13
1789;Counter-Strike: Global Offensive;niceee;14.3;1.0;0.0;8.0;22 May, 2022;False;6
1790;Counter-Strike: Global Offensive;surfing is fun;8.8;1.0;0.0;15.0;21 May, 2022;False;14
1791;Counter-Strike: Global Offensive;Great competitive game but needs a lot of fixes Matchmaking algorithm is broken Anti cheat is so legacy that no one considers it even exists Work on these to keep the CS legacy going on  For a new player the experience is hell like simply because of the trust factor system New players will get hackers for the first 100 queues;1002.5;1.0;0.0;28.0;19 May, 2022;False;327
1794;Counter-Strike: Global Offensive;very nice;18.7;1.0;0.0;2.0;22 May, 2022;False;9
1796;Counter-Strike: Global Offensive;bang bang;1259.2;1.0;0.0;3.0;16 May, 2022;False;9
1799;Counter-Strike: Global Offensive;It fun;3.4;1.0;0.0;6.0;19 May, 2022;False;6
1800;Counter-Strike: Global Offensive;very gud would recommend;222.6;1.0;1.0;2.0;21 May, 2022;False;24
1801;Counter-Strike: Global Offensive;this game is great you can play both casually and competitively it is fun especially with friends;109.7;1.0;0.0;12.0;22 May, 2022;False;97
1802;Counter-Strike: Global Offensive;Hienosti;871.6;1.0;0.0;5.0;19 May, 2022;False;8
1803;Counter-Strike: Global Offensive;just competitive at his finest;130.0;1.0;0.0;16.0;23 May, 2022;False;30
1804;Counter-Strike: Global Offensive;If you just want to enjoy dont play this;253.1;1.0;0.0;7.0;17 May, 2022;False;40
1805;Counter-Strike: Global Offensive;He has a pointWhy exactly are the terrorists trying to blow up a fountain full of fish;215.1;1.0;1.0;8.0;19 May, 2022;False;86
1806;Counter-Strike: Global Offensive;Product received for free  No;314.7;1.0;0.0;45.0;18 May, 2022;False;29
1808;Counter-Strike: Global Offensive;jhakkas;58.6;1.0;0.0;5.0;19 May, 2022;False;7
1809;Counter-Strike: Global Offensive;its fun;180.9;1.0;0.0;3.0;17 May, 2022;False;7
1810;Counter-Strike: Global Offensive;its just good;36.5;1.0;0.0;8.0;18 May, 2022;False;13
1811;Counter-Strike: Global Offensive;nice game;1150.6;1.0;0.0;0.0;23 May, 2022;False;9
1812;Counter-Strike: Global Offensive;Php 40;680.4;1.0;0.0;18.0;18 May, 2022;False;6
1813;Counter-Strike: Global Offensive;woooooooooooooooooooooooooooooooooooooooooooooooooow;11.8;1.0;0.0;1.0;17 May, 2022;False;52
1814;Counter-Strike: Global Offensive;hahahhaa;2386.6;1.0;0.0;77.0;18 May, 2022;False;8
1815;Counter-Strike: Global Offensive;DADHO MAZO AYO;204.4;1.0;0.0;1.0;19 May, 2022;False;14
1816;Counter-Strike: Global Offensive;nice nice;126.4;1.0;1.0;13.0;17 May, 2022;False;9
1818;Counter-Strike: Global Offensive;akintolmalaka;39.3;1.0;0.0;0.0;23 May, 2022;False;13
1819;Counter-Strike: Global Offensive;Product received for free  GOOD;81.9;1.0;0.0;10.0;20 May, 2022;False;31
1820;Counter-Strike: Global Offensive;Veri god veri najs;1521.8;1.0;0.0;8.0;20 May, 2022;False;18
1821;Counter-Strike: Global Offensive;Its a logical and skill game ;578.1;1.0;0.0;1.0;21 May, 2022;False;29
1822;Counter-Strike: Global Offensive;Timeless masterpiece that sets the standard for online multiplayer;970.0;1.0;0.0;54.0;17 May, 2022;False;66
1823;Counter-Strike: Global Offensive;Product received for free  good;20.4;1.0;0.0;0.0;16 May, 2022;False;31
1824;Counter-Strike: Global Offensive;Good game;1032.4;1.0;0.0;6.0;16 May, 2022;False;9
1825;Counter-Strike: Global Offensive;Meh 5/10;13.2;1.0;0.0;1.0;20 May, 2022;False;8
1826;Counter-Strike: Global Offensive;10/10;163.4;1.0;0.0;1.0;18 May, 2022;False;5
1828;Counter-Strike: Global Offensive;dead game tbh;6176.5;1.0;0.0;31.0;18 May, 2022;False;13
1829;Counter-Strike: Global Offensive;kill me;54.2;0.0;0.0;21.0;21 May, 2022;False;7
1830;Counter-Strike: Global Offensive;dont play this unless u want to loss your mind the fact i see people hacking shooting throw walls well looking at the floor and still not banned is so so stupid me and friends plays for fun agains each other and then get banned if u want to play more people taht does not cheat go face it dont waste your time on csgo they do nothing good agains the anti cheatnot even 30 mins after a big update for anti cheat hackers already in games again dont play its so dum they never do something and if u want to cheat but cheats dont use free ones cuz then u get banned if u buy cheats u wont get banned;130.3;0.0;0.0;2.0;22 May, 2022;False;595
1831;Counter-Strike: Global Offensive;yesnt;31.5;0.0;0.0;10.0;20 May, 2022;False;5
1832;Counter-Strike: Global Offensive;Full of gay  who dont want to stand for uikraine  PUTIN WE LOVE UKRAINE;68.3;0.0;0.0;255.0;22 May, 2022;False;71
1833;Counter-Strike: Global Offensive;games ass;241.5;0.0;0.0;3.0;17 May, 2022;False;9
1834;Counter-Strike: Global Offensive;Literally the only game I lag in;955.8;0.0;0.0;269.0;16 May, 2022;False;32
1835;Counter-Strike: Global Offensive;Really negative online community tons of negativity profanity and putting down People make new accounts to dominate games I only play with bots now;192.5;0.0;0.0;3.0;19 May, 2022;False;147
1836;Counter-Strike: Global Offensive;hate this game more and more ;1225.7;0.0;4.0;37.0;20 May, 2022;False;29
1837;Counter-Strike: Global Offensive;Product received for free  trash;135.4;0.0;0.0;2.0;21 May, 2022;False;32
1838;Counter-Strike: Global Offensive;not cool game;246.4;0.0;0.0;25.0;20 May, 2022;False;13
1839;Counter-Strike: Global Offensive;lag hs cheater repeat;544.8;0.0;1.0;26.0;16 May, 2022;False;21
1840;Counter-Strike: Global Offensive; game gaben suck my d**k;1010.0;0.0;0.0;39.0;23 May, 2022;False;24
1841;Counter-Strike: Global Offensive;AFTER 1189 HOURS I CAN SAY                  NO;1194.5;0.0;0.0;16.0;20 May, 2022;False;46
1842;Counter-Strike: Global Offensive;bots in team  cheaters  i have prime;305.3;0.0;0.0;6.0;17 May, 2022;False;36
1843;Counter-Strike: Global Offensive;dont get this;19.6;0.0;0.0;5.0;18 May, 2022;False;13
1844;Counter-Strike: Global Offensive;Good game but cheaters using wallhacks and aimbots are common and spoil the fun Valve why cant you do something about this;81.7;0.0;0.0;83.0;17 May, 2022;False;122
1845;Counter-Strike: Global Offensive;You literally cannot play competitive without 3rd party because there are so many hackers Do not recommend it;49.4;0.0;1.0;65.0;16 May, 2022;False;109
1846;Counter-Strike: Global Offensive;not that great overhyped;14.4;0.0;0.0;6.0;20 May, 2022;False;24
1847;Counter-Strike: Global Offensive;I bought prime and have played for like 2 weeks and i cant play comp because im not ranked yet and i get my account frozen every game or two i win out of my several losses punished for being mid frag the few times i win hell yeah brother;51.0;0.0;0.0;145.0;18 May, 2022;False;237
1849;Counter-Strike: Global Offensive;The game I loved is dead  Valve care more about skin revenue than fixing ranked competitive matchmaking Its littered with smurfs cheaters and rank mismatches so egregious as a silver that its impossible to solo queue anymore Ive been playing for two decades I can tell when a person is a higher skill level than me and the number of apparently GOD-TIER AIMERS ONE RANK HIGHER THAN ME is completely incomprehensible Not to mention the sheer number of games Ive played against MG MG2 DMG LEM over and over and over again  No wonder Valorant is  this game into next week;2950.5;0.0;1.0;219.0;16 May, 2022;False;567
1851;Counter-Strike: Global Offensive;Not really that fun anymore;258.9;0.0;0.0;313.0;17 May, 2022;False;27
1852;Counter-Strike: Global Offensive;games ;590.1;0.0;0.0;1.0;21 May, 2022;False;6
1853;Counter-Strike: Global Offensive;SO MANY  AND THEY TAKE UKRAIN WHY LET PLAY HHE;1610.6;0.0;0.0;17.0;18 May, 2022;False;46
1854;Counter-Strike: Global Offensive;this game sucks;96.2;0.0;1.0;58.0;20 May, 2022;False;15
1855;Counter-Strike: Global Offensive;ASS GAME;1106.1;0.0;0.0;81.0;21 May, 2022;False;8
1856;Counter-Strike: Global Offensive;to be the best u have to sell your soul;1021.6;0.0;0.0;61.0;20 May, 2022;False;39
1857;Counter-Strike: Global Offensive;This game gave me server ED and turned my son into a furry I will now be digging him up and commiting necrophilia As adolf hitler once quoted whats next for me;1480.3;0.0;0.0;86.0;22 May, 2022;False;159
1858;Counter-Strike: Global Offensive;Id rather carve off my nuts with a rusty spoon than hang out with the incels and plebians that play this caca doodie game;7.9;0.0;0.0;9.0;23 May, 2022;False;121
1859;Counter-Strike: Global Offensive;worst cs ever;438.2;0.0;0.0;58.0;19 May, 2022;False;13
1860;Counter-Strike: Global Offensive;if ur soloq goodluck;13.9;0.0;0.0;2.0;17 May, 2022;False;20
1861;Counter-Strike: Global Offensive;add sex mod please;8.8;0.0;0.0;1.0;16 May, 2022;False;18
1862;Counter-Strike: Global Offensive;Keep updating and updating been updating for the past 5 times I played and Its all within the same week what is wrong with this game If you need so much updates might as well shut it down for an entire month just to get yourselves together and everything sorted out altogether probably risking killing the game too instead of trolling valuable players and their time with updates after updates they are equally horrible trust me Gee;181.6;0.0;0.0;268.0;18 May, 2022;False;432
1864;Counter-Strike: Global Offensive;bad game 0/10;8.0;0.0;0.0;11.0;22 May, 2022;False;13
1865;Counter-Strike: Global Offensive;zeabal su savo cheatais;73.4;0.0;0.0;3.0;16 May, 2022;False;23
1866;Counter-Strike: Global Offensive;poor anti cheat and report system;538.6;0.0;1.0;2.0;16 May, 2022;False;33
1867;Counter-Strike: Global Offensive;it poo;0.9;0.0;0.0;13.0;21 May, 2022;False;6
1868;Counter-Strike: Global Offensive;this game is awful;404.6;0.0;0.0;9.0;23 May, 2022;False;18
1869;Counter-Strike: Global Offensive; the silcencer otherwise im refunding;964.3;0.0;0.0;1.0;22 May, 2022;False;37
1870;Counter-Strike: Global Offensive;terrible game;113.0;0.0;0.0;1.0;19 May, 2022;False;13
1871;Counter-Strike: Global Offensive;too many russians in matchmaking;738.9;0.0;0.0;7.0;21 May, 2022;False;32
1872;Counter-Strike: Global Offensive;One Piece is better Also stop whining about the Capri Sun you little baby;416.3;0.0;0.0;524.0;16 May, 2022;False;73
1873;Counter-Strike: Global Offensive;It feels boring after some time;92.3;0.0;0.0;3.0;21 May, 2022;False;31
1874;Counter-Strike: Global Offensive;Good game if u like holding angles for 2 mins 30 secounds;433.6;0.0;0.0;68.0;19 May, 2022;False;57
1876;Counter-Strike: Global Offensive;AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;51.6;0.0;0.0;1.0;21 May, 2022;False;84
1877;Counter-Strike: Global Offensive;PLS THEY ARE IN MY WALLS I CANT CONTROL IT;7.6;0.0;0.0;4.0;20 May, 2022;False;42
1879;Counter-Strike: Global Offensive;Product received for free  im in debt now;16.8;0.0;0.0;27.0;22 May, 2022;False;41
1880;Counter-Strike: Global Offensive;Product received for free  this game will make your balls curl up more than a snail at summer;818.4;0.0;0.0;6.0;19 May, 2022;False;93
1881;Counter-Strike: Global Offensive;stinky game;1583.3;0.0;0.0;43.0;16 May, 2022;False;11
1882;Counter-Strike: Global Offensive;worst game ever waste of time;3627.3;0.0;0.0;33.0;18 May, 2022;False;29
1884;Counter-Strike: Global Offensive;Ill put as much effort into this review as they put into this games Matchmaking Why do I have to outsource competitive play to a 3rd party for decent servers and anticheat;2086.9;0.0;0.0;420.0;19 May, 2022;False;171
1886;Counter-Strike: Global Offensive;Product received for free  You just banned my account;1178.0;0.0;0.0;1.0;19 May, 2022;False;53
1887;Counter-Strike: Global Offensive;TRASH;12.6;0.0;0.0;17.0;16 May, 2022;False;5
1889;Counter-Strike: Global Offensive;The amount of toxic peoples and psychos in this game are more than male sperms;184.6;0.0;0.0;79.0;19 May, 2022;False;78
1891;Counter-Strike: Global Offensive;I DONT LIKE THIS GAME;364.6;0.0;0.0;105.0;23 May, 2022;False;21
1892;Counter-Strike: Global Offensive;russians;394.2;0.0;0.0;23.0;18 May, 2022;False;8
1895;Counter-Strike: Global Offensive;Product received for free    GAME DELETE;256.4;0.0;0.0;37.0;21 May, 2022;False;40
1897;Counter-Strike: Global Offensive;old game;84.8;0.0;0.0;31.0;23 May, 2022;False;8
1900;Counter-Strike: Global Offensive;has hackers;30.9;0.0;0.0;3.0;22 May, 2022;False;11
1901;Counter-Strike: Global Offensive;I mean its free so yeah ig I should say you should download it but idk man  kinda ass after you play it for a min;214.9;0.0;0.0;2.0;18 May, 2022;False;113
1903;Counter-Strike: Global Offensive;the guns in this game suck valorant is way better I wish the game was way more cartoony and childlike I want more abilities to fill up my screen;967.6;0.0;0.0;14.0;21 May, 2022;False;144
1904;Counter-Strike: Global Offensive;cringe game;28.2;0.0;0.0;82.0;21 May, 2022;False;11
1905;Counter-Strike: Global Offensive;people are nerds not fun;31.9;0.0;0.0;3.0;17 May, 2022;False;24
1906;Counter-Strike: Global Offensive; game;182.4;0.0;0.0;11.0;20 May, 2022;False;5
1907;Counter-Strike: Global Offensive;Terrible game full of Russians or French Not worth Go play Hello Kitty Island Adventure instead;578.0;0.0;0.0;166.0;20 May, 2022;False;95
1908;Counter-Strike: Global Offensive;Bad game;375.5;0.0;0.0;28.0;22 May, 2022;False;8
1909;Counter-Strike: Global Offensive;i would recommend;7.7;0.0;0.0;7.0;16 May, 2022;False;17
1911;Counter-Strike: Global Offensive;i was called so many slurs in such a short amount of time;297.9;0.0;0.0;54.0;23 May, 2022;False;57
1912;Counter-Strike: Global Offensive; game;70.9;0.0;0.0;36.0;22 May, 2022;False;5
1914;Counter-Strike: Global Offensive;Product received for free   this   cancer community yall a bunch  no lifes go kill your selfs plz;1257.1;0.0;0.0;52.0;21 May, 2022;False;97
1915;Counter-Strike: Global Offensive;I say to green me go alone ramp and HE NOT LISTENED TO ME I DIE I RAGE AND EVEN BAN  TEAMMATE  GAME;33.7;0.0;1.0;1.0;18 May, 2022;False;99
1916;Counter-Strike: Global Offensive;waste of time;1354.0;0.0;0.0;8.0;21 May, 2022;False;13
1917;Counter-Strike: Global Offensive;Terrible;709.7;0.0;0.0;137.0;22 May, 2022;False;8
1918;Counter-Strike: Global Offensive;i cri;61.0;0.0;0.0;34.0;17 May, 2022;False;5
1920;Counter-Strike: Global Offensive;Product received for free  Just go play Valorant;382.0;0.0;1.0;80.0;23 May, 2022;False;48
1921;Counter-Strike: Global Offensive;stinky;7.6;0.0;0.0;2.0;21 May, 2022;False;6
1922;Counter-Strike: Global Offensive;good if you want to improve your suicidal thoughts;219.3;0.0;0.0;34.0;16 May, 2022;False;50
1923;Counter-Strike: Global Offensive;game sucks;1273.9;0.0;1.0;85.0;22 May, 2022;False;10
1925;Counter-Strike: Global Offensive;the spray doesnt make any sense my crosshair is on his head I try and 1 tap and it goes 1  mile to the right its pure  ;7.0;0.0;0.0;1.0;16 May, 2022;False;119
1926;Counter-Strike: Global Offensive;play valorant;10.8;0.0;0.0;10.0;18 May, 2022;False;13
1927;Counter-Strike: Global Offensive;Product received for free  dumb;8.2;0.0;0.0;50.0;22 May, 2022;False;31
1931;Counter-Strike: Global Offensive;Product received for free  too mush gays;28.0;0.0;0.0;15.0;17 May, 2022;False;40
1932;Counter-Strike: Global Offensive;This game sucks;440.8;0.0;0.0;26.0;16 May, 2022;False;15
1933;Counter-Strike: Global Offensive; game I got falsely banned and im happy I did Can just cheat on alt accounts;2266.7;0.0;0.0;94.0;21 May, 2022;False;76
1934;Counter-Strike: Global Offensive;if you get reported once in your first few games you get low trust factor and with low trust factor you just play with a bunch of cheaters terrible game for new players terrible anti-cheat;13.0;0.0;0.0;1.0;18 May, 2022;False;188
1936;Counter-Strike: Global Offensive;They dont have boobs C;34.9;0.0;1.0;1.0;16 May, 2022;False;22
1937;Counter-Strike: Global Offensive;Product received for free  i got vacd;26.1;0.0;0.0;53.0;21 May, 2022;False;37
1938;Counter-Strike: Global Offensive;bahti typata igra;2156.1;0.0;2.0;190.0;23 May, 2022;False;17
1939;Counter-Strike: Global Offensive;its aight;836.2;0.0;0.0;4.0;22 May, 2022;False;9
1940;Counter-Strike: Global Offensive;stole my money;198.6;0.0;0.0;50.0;16 May, 2022;False;14
1942;Counter-Strike: Global Offensive;this game enables minors to gamble;750.1;0.0;0.0;79.0;20 May, 2022;False;34
1943;Counter-Strike: Global Offensive;trash;54.3;0.0;0.0;1.0;22 May, 2022;False;5
1944;Counter-Strike: Global Offensive;garbage;5.3;0.0;0.0;2.0;23 May, 2022;False;7
1946;Counter-Strike: Global Offensive;weird game;3.2;0.0;0.0;1.0;16 May, 2022;False;10
1947;Counter-Strike: Global Offensive;Win 2 ranked games - get locked for 21 hours Win 2 ranked games - get locked for 21 hours Win 2 ranked games - get locked for 21 hours Play with non-prime friends - have a lobby full of cheaters  Seems pretty ;38.9;0.0;0.0;160.0;16 May, 2022;False;209
1948;Counter-Strike: Global Offensive;Screaming russians with anime pfps;4.4;0.0;1.0;21.0;21 May, 2022;False;34
1949;Counter-Strike: Global Offensive;Too much n-word not enough wholesome christian teamwork gameplay  ;5.8;0.0;0.0;5.0;20 May, 2022;False;66
1951;Counter-Strike: Global Offensive;Russian players makes the game bad;248.8;0.0;0.0;2.0;17 May, 2022;False;34
1952;Counter-Strike: Global Offensive;its so boring to play it we do it for class but i want to die myself;186.3;0.0;0.0;1.0;18 May, 2022;False;68
1953;Counter-Strike: Global Offensive;Retarded servers i set everything to not get connected to  asian or usa servers and i still got taht  retarded idiots yelling on my ear;116.0;0.0;0.0;3.0;20 May, 2022;False;135
1954;Counter-Strike: Global Offensive;toxic;31.4;0.0;0.0;67.0;16 May, 2022;False;5
1956;Counter-Strike: Global Offensive;you get what you expect;592.4;0.0;1.0;486.0;19 May, 2022;False;23
1957;Counter-Strike: Global Offensive;poes kak;262.3;0.0;0.0;28.0;22 May, 2022;False;8
1958;Counter-Strike: Global Offensive;Fix TF2 this game is  compared to it;153.8;0.0;0.0;101.0;19 May, 2022;False;36
1959;Counter-Strike: Global Offensive;im hardstuck silver 4;352.7;0.0;0.0;30.0;18 May, 2022;False;21
1960;Counter-Strike: Global Offensive;Govno game;264.0;0.0;0.0;6.0;16 May, 2022;False;10
1962;Counter-Strike: Global Offensive;Its too good Run away;1403.9;0.0;0.0;131.0;22 May, 2022;False;21
1963;Counter-Strike: Global Offensive;poo poo game;229.2;0.0;0.0;23.0;17 May, 2022;False;12
1965;Counter-Strike: Global Offensive;all my teammates are mouth breathers;12.5;0.0;0.0;1.0;21 May, 2022;False;36
1966;Counter-Strike: Global Offensive;Dont buy it sux;559.6;0.0;0.0;27.0;17 May, 2022;False;15
1968;Counter-Strike: Global Offensive;a har hle mai;2251.9;0.0;0.0;33.0;22 May, 2022;False;13
1969;Counter-Strike: Global Offensive;Toxic game;86.3;0.0;0.0;1.0;16 May, 2022;False;10
1970;Counter-Strike: Global Offensive;I dont like this game at all due to the nature of the guns actually  also  sock monkey hes a  imma go play valorant at least im having fun;24.7;0.0;0.0;56.0;21 May, 2022;False;138
1971;Counter-Strike: Global Offensive;too many trolls ;165.1;0.0;0.0;1.0;19 May, 2022;False;16
1972;Counter-Strike: Global Offensive;im just trying to make conversation but everybody keeps shooting me;82.7;0.0;0.0;49.0;16 May, 2022;False;67
1973;Counter-Strike: Global Offensive;This sucks;127.5;0.0;0.0;76.0;16 May, 2022;False;10
1974;Counter-Strike: Global Offensive;terrible game full of russian blyats;1988.9;0.0;0.0;184.0;23 May, 2022;False;36
1975;Counter-Strike: Global Offensive;Product received for free  all hackers in this game;1327.9;0.0;0.0;5.0;22 May, 2022;False;51
1976;Counter-Strike: Global Offensive;game bad on god;246.0;0.0;0.0;94.0;18 May, 2022;False;15
1977;Counter-Strike: Global Offensive;i  bought ur  ass prime and it ruined my game;40.6;0.0;1.0;9.0;19 May, 2022;False;45
1978;Counter-Strike: Global Offensive;the games pretty fun;256.4;0.0;0.0;84.0;21 May, 2022;False;20
1980;Counter-Strike: Global Offensive;every time i play i feel like i am going to be hate-crimed by my teammates 0/10 do not recommend;67.2;0.0;1.0;13.0;20 May, 2022;False;96
1981;Counter-Strike: Global Offensive;Me Hey mom can we buy valorant please  Mom We have valorant at home  Valorant at home;134.8;0.0;0.0;244.0;21 May, 2022;False;85
1982;Counter-Strike: Global Offensive;game just isnt fun;819.9;0.0;0.0;122.0;19 May, 2022;False;18
1983;Counter-Strike: Global Offensive;Team members cant think at all and run into your mollys;273.8;0.0;1.0;15.0;19 May, 2022;False;55
1984;Counter-Strike: Global Offensive;trash game full of cheaters;1005.4;0.0;4.0;2.0;17 May, 2022;False;27
1986;Counter-Strike: Global Offensive;want to be productive care about your mental virtue dont install this game;389.6;0.0;0.0;48.0;19 May, 2022;False;74
1987;Counter-Strike: Global Offensive;Nice game but rampant cheating Valve should really ban anyone who uses spinbots Instead they make people waste their time on overwatch;897.5;0.0;1.0;3.0;21 May, 2022;False;134
1988;Counter-Strike: Global Offensive;mt ruim;254.3;0.0;0.0;124.0;18 May, 2022;False;7
1989;Counter-Strike: Global Offensive;this game sucks monkey  once you start playing you kinda get sucked in me and csgo have a love hate relationship here i am redownloading the game after saying 6 hours ago i was done;1418.6;0.0;0.0;163.0;22 May, 2022;False;181
